SPI1	GATA1	+
MSC	MMP2	+
TFAP2C	CDKN1A	-
CREB1	MITF	+
IRF1	CXCL10	+
CDX2	CDKN1A	+
TP53	EGFR	+
CREB1	HMOX1	-
MYCN	BIRC5	+
DNMT1	CDKN2A	-
RELA	TWIST1	+
TNFAIP3	RELA	-
GATA3	IL5	+
HDAC1	SNAI2	-
RUNX3	MYC	-
EGR1	EP300	+
ATF3	LDLR	-
NR3C1	NFKB1	-
EGR1	HIF1A	+
ATF4	IRF7	-
ING1	AFP	-
IRF2	CIITA	+
ESR1	SERPINE1	+
CEBPA	CSF3R	+
RELA	NFKB1	+
ZFP36	IL6	-
KLF6	CDKN1A	+
SP3	ABCA1	-
IRF9	CDKN1B	+
IRF9	CDKN1A	+
RELA	SNAI1	+
RELA	IL1B	+
TP53	CDK1	-
ZFP36	IL2	-
HDAC1	CCND2	-
CREM	CCNA2	-
E2F1	SKP2	+
TP53	CCNB1	-
NFKB1	ALOX5	-
FOXO1	CXCR4	+
CEBPB	GDF15	+
KLF4	THBD	+
SP1	MUC2	+
PPARA	MMP9	-
EP300	NR1H4	-
YY1	FAS	-
FOXL2	CCND2	-
CEBPB	IL1B	+
SP1	HDAC4	+
KLF4	CD14	+
EP300	PCNA	-
JUN	CXCL8	+
SP1	CREM	+
IRF3	IFNB1	+
JUN	LOR	+
EGR1	ABCB1	+
PPARG	ICAM1	-
TBP	BCL2	-
HDAC5	MEF2A	-
YBX1	CCNB1	-
BTG2	CCND1	-
REST	STAT1	-
NFKB1	TFF1	+
ATF2	IFNG	+
RELA	IL10	+
TP53	AFP	-
FHL2	CCND1	-
RELA	MMP13	+
IRF1	FOXP3	-
TWIST1	RUNX2	-
PGR	BCL2	+
HDAC3	CDKN2A	-
SP1	SKP2	+
RELA	AR	-
VDR	SKP2	-
ZEB1	CDH1	-
TSC22D3	FOXO4	-
TSC22D3	FOXO3	-
TWIST1	ICAM1	+
SOX9	CDKN1A	+
TP53	CTSD	+
NFKB1	BRCA2	+
USF1	CYP19A1	-
MDM2	DNMT3A	+
ESR1	RARA	+
ETS1	ABCB1	+
HDAC3	MMP2	-
ELK1	FOSL1	+
ETV4	MMP14	+
ZNF382	NFKB1	-
STAT1	GAST	+
ELK1	TNFRSF10B	+
TWIST2	ATM	+
DNMT1	CDH1	-
YY1	EGFR	+
WT1	JUN	+
NFKB1	FOXP3	+
POU2F1	TK1	+
LMO2	ERG	+
NFKB1	VCAM1	+
USF2	PF4	+
NFKB1	MAT2A	+
KLF6	MMP9	-
PPARA	APOC3	-
MEF2C	JUN	+
JUN	DDIT3	+
ATF4	PLAU	+
HDAC1	E2F1	-
JUN	CREM	+
NR3C1	UGT1A1	+
SP1	DNMT1	+
CREB1	PTGS2	+
ATM	FAS	+
PARP1	BCL2	-
KLF5	BIRC5	+
AR	EGFR	+
IRF9	CCND2	-
ATM	FOXM1	+
ERG	VIM	+
STAT3	JUNB	+
USF1	PTGS2	-
CEBPA	MYC	-
PITX1	IFNA1	-
SP1	RELA	+
SP4	ERBB2	+
RBL1	TFDP1	-
RELA	FAS	+
SP3	IGFBP3	+
NF1	TP53	+
ESR1	ZEB1	+
TAL1	MYB	+
SIRT1	HIF1A	+
KLF4	GDF15	-
HDAC1	ESR1	-
NFKB1	YY1	-
E2F1	IRF3	-
SIRT1	ICAM1	-
GATA1	PF4	+
SRF	FOSL1	+
FOXD3	RARB	+
ESR1	PMAIP1	+
STAT3	FGF2	+
BRD7	E2F3	-
CTCF	MYC	-
FOXO1	IL6	+
TP53	MET	-
SATB1	GATA3	+
TP53	BRCA1	-
NFKB1	PLAU	+
POU1F1	VDR	+
YY1	CREBBP	-
RELA	MUC2	+
RELA	ALOX5	-
PDX1	INS	+
BRCA1	DDIT3	+
ZEB1	BCL6	-
EP300	VCAM1	+
HDAC4	CDKN2A	-
USF1	CTSD	+
ETV4	MUC4	+
HOXB7	VEGFA	+
EZH2	CCND1	+
FOXP3	BRCA1	-
PML	TNFAIP3	-
RB1	RBL1	-
TFAP4	MDM2	-
SREBF1	PDX1	-
AR	CTNNB1	+
HIPK2	MEF2C	-
SNAI1	HBEGF	+
GLI2	TNFRSF10B	-
PROX1	IFNG	-
ZBTB7A	MYC	-
TWIST1	CDH1	-
JUN	CCL2	+
TP63	TCF4	+
LMO2	LEF1	-
NANOG	GATA2	-
SOX9	COL11A2	+
NANOG	GATA4	-
NANOG	GATA6	-
JUN	CYP19A1	-
IRF7	CXCL10	+
NR1H4	NFKB1	+
NR1H4	VEGFA	+
NFYB	SOX18	+
SP4	NFKB1	+
WT1	ODC1	+
NFKB1	PTEN	+
HOXB7	FGF2	+
TWIST1	RBL2	-
HDAC2	ALOX5	+
EP300	CCNE1	+
NFKB1	EGR1	-
ATM	TNFRSF10B	-
STAT3	BCL2	+
SP1	PLAUR	+
GLI2	MUC5AC	+
HIF1A	VEGFA	+
CREB1	MUC4	+
RELA	IFNG	+
STAT6	FOS	+
KLF6	NOS2	+
STAT1	PPARA	+
YY1	EPAS1	-
ZNF300	CXCL8	+
FHL2	CDKN1A	+
MEF2C	NR4A1	-
FHL2	CDKN1B	+
KLF10	SERPINE1	+
PGR	DUSP1	+
MYCN	ABCB1	-
SP2	DNMT3A	+
SOX6	CDK4	-
HIC1	E2F1	-
STAT1	PML	+
HDAC1	IGFBP3	+
CTNNB1	VIM	+
ATF2	IFNB1	+
VHL	HIF1A	-
EGR1	PLAUR	+
NR1I2	UGT1A1	+
USF1	TGFB1	+
SP1	FASLG	+
E2F1	UHRF1	+
FOSL2	BCL6	+
TP53	PAX5	+
ING4	BCL2	-
ETS1	PARP1	+
SP1	ERBB2	+
PPARA	TXNIP	-
SATB1	BCL2	+
HIF1A	CCND1	-
PAX5	TIMP1	+
NFKB1	CTCF	-
BTF3	ATM	+
STAT3	SALL4	+
PTTG1	CDK1	+
VDR	CD14	+
YBX1	CDH1	+
VHL	CXCR4	-
CEBPB	PTGS2	+
RELA	IL12B	+
NFKB1	TNF	+
NFKB1	TNFSF10	+
TP53	E2F1	-
HDAC2	CXCL8	-
APC	NOS2	+
ERG	ICAM1	-
SMAD3	SMAD7	-
TP53	IGFBP3	+
NR1I2	BCL2	+
RELA	MMP1	+
JUND	PTGS2	+
GLI1	TNFRSF10B	-
EGR1	AR	-
HDAC4	CDKN1A	-
YY1	HSD3B2	+
HDAC9	MEF2A	-
HNF4A	CEACAM1	+
RELA	PDK4	-
ATM	SP1	-
GLI2	FAS	-
TP53	UHRF1	-
HDAC4	PTGS2	+
SOX17	FN1	-
JUN	CSF1	+
NFKB1	THBD	-
NFKB1	CCNB1	+
XBP1	ESR1	+
APEX1	NFKB1	+
CDX2	MUC2	+
EGR1	IL6	-
WT1	MYCN	-
RARA	MUC5AC	-
RELA	IL2	+
ERG	FGF2	-
FOXA1	ABCA1	-
EZH2	APC	-
NFKB1	AR	-
KLF4	NANOG	+
TWIST2	GDF15	+
SP3	MYCN	+
HDAC1	CD44	-
CEBPD	PPARG	+
RUNX3	ING4	+
REL	BCL2A1	+
EGR1	LDLR	+
SP1	MTA1	+
MEN1	TERT	-
YBX1	MMP13	-
ERG	CXCL8	-
SP1	PGR	+
HDAC1	TP53	-
NFKB1	PDK4	-
NFKB1	PROX1	+
HDAC9	MMP13	+
CREB1	IFNG	+
SALL4	PTEN	-
SIRT2	CDKN1A	-
CEBPB	CSF3R	+
USF2	APC	+
MITF	BEST1	+
HIF1A	APEX1	-
HDAC7	MEF2D	-
HDAC7	MEF2C	-
HDAC7	MEF2A	-
NR3C1	CDKN1A	+
NR3C2	EGFR	+
YY1	ERBB2	+
ILF3	BIRC5	+
STAT3	MCL1	+
ZFHX3	AFP	-
HMGA1	TWIST1	+
STAT3	NANOG	+
TP53	E2F3	-
TFDP1	CDK1	+
MYC	BRD7	-
NR1I2	BCL2L1	+
NFKB1	MMP2	+
MEN1	JUND	-
NFKBIA	IFNB1	-
ATM	GADD45A	+
PAX5	MMP1	-
SP1	TK1	+
DDIT3	SIRT2	-
DDIT3	SIRT1	-
STAT1	TP53	+
PAX6	PROX1	+
EZH2	TWIST1	-
PAX8	TP53	-
EP300	TP73	+
ETS1	IL5	+
NFKB1	CEACAM1	+
ETS1	IL2	-
TFDP1	PCNA	+
CLOCK	STAR	+
TFDP1	TP53	-
TP53	BRCA2	-
NFKB1	PTHLH	+
SP3	HSD17B2	+
NR1I2	CCL2	-
IRF2	IFNB1	+
EGR1	PTGS2	-
PML	EP300	+
HDAC1	ICAM1	+
ELL	BAX	-
TCF4	VIM	+
USF2	CXCR4	+
TP53	GSTP1	+
CEBPD	CXCL1	+
HMGA2	COL11A2	+
SP1	AR	+
RELA	EGR1	-
NFKBIA	TNFSF10	-
NR0B1	PBX1	+
USF2	CYP19A1	-
WT1	SMAD3	+
ERCC2	TP53	+
ETS1	CSF3R	+
HMGA2	POU1F1	+
NFKB1	CDK4	+
YY1	TFAP2A	+
NFKB1	CXCR4	+
ETV4	TERT	+
ATF4	ATF3	+
BRCA1	IRF9	+
KLF5	CCNB1	+
NCOR1	ESR1	-
TFAP2A	NR3C1	+
HMGA1	PTGS2	+
EGR1	FN1	+
EZH2	CIITA	-
SIRT1	CDH1	-
GLI1	MUC5AC	+
EPAS1	CA9	+
ZBTB16	SOX9	+
NFKB1	ABCA1	-
SATB1	CDK4	+
HDAC1	TXNIP	-
PPARA	PTGS2	+
REL	CCL2	+
NFIC	CYP1A1	-
AIP	AHR	+
PRDM1	LMO2	-
CDX2	APC	+
STAT5A	BCL6	-
E2F1	HIC1	+
RELA	IFNB1	+
CREB1	IL10	+
FOSL2	NOS2	+
PTTG1	KDR	+
CREBBP	IRF1	+
MECP2	CCND1	-
NFKBIA	ICAM1	-
TP53	IGF1R	-
RELA	YY1	-
SIRT1	EZH2	-
SPI1	IL5	+
BCL6	BCL2L1	-
PTTG1	VEGFA	+
NFKB1	IRF7	+
NFKB1	IRF4	+
NFKB1	IRF1	+
HES1	E2F1	-
RELA	IL6	+
MYC	LDHA	+
YBX1	CXCR4	+
HDAC1	SP1	-
NFKB1	NOS3	+
NFKB1	NOS2	+
HIPK2	CDKN1A	+
PGR	IL10	-
SRF	MMP2	+
ABL1	BAX	+
MYC	CDK6	+
RUNX3	TIMP1	+
FLI1	GATA1	+
GATA1	CEBPA	-
E2F3	CDKN1A	+
NR3C1	CYP19A1	+
MEN1	CDKN1B	+
LMO2	NFATC1	+
HDAC5	YY1	+
CREM	IL2	-
PGR	ERBB2	-
STAT3	IRF1	+
MTA1	SNAI2	+
FLI1	FOXM1	+
ATF1	CFTR	+
FOXO1	TXNIP	-
SP1	OPRM1	+
TAL1	MYCN	+
RELA	CD40	+
NFYA	FXR2	+
JUN	TNF	+
NFKB1	TBX21	+
LMO2	CDH1	-
HOXA10	SNAI1	-
FOXA2	PAX6	-
WT1	EGFR	-
HDAC2	SP1	-
HDAC9	STAT6	-
SMAD7	CDK1	-
ETS1	PRL	+
WT1	MYC	-
PPARD	LPL	+
JUN	PPARD	+
BCL6	CDKN1A	-
NFYA	SOX18	+
JUN	HEY1	+
NR3C1	SRF	-
MYCN	CIITA	-
HDAC1	COL1A2	+
SP1	BRD7	+
IRF4	BCL6	-
IRF1	E2F1	-
FOXO4	CREB1	+
ZFP36	VEGFA	-
EGR1	TP53	+
SP1	SERPINE1	+
AHR	CA9	-
JUN	MMP1	+
JUN	MMP2	+
JUN	MMP7	+
JUN	MMP9	+
SP1	SOD2	-
SP1	SOD1	+
JUNB	PTGS2	+
ARNT	CCNE1	-
ETS1	MYB	+
MITF	HIF1A	+
PAX5	CDKN1A	+
SMAD7	TGFB1	+
HIF1A	HBEGF	+
NR1I2	RELA	-
REL	IL6	-
SP3	OPRM1	+
ATF4	VEGFA	+
PITX1	PRL	+
PAX5	PRDM1	-
PML	BAX	+
CREBBP	CDKN1A	+
HOXB7	CCND1	+
KAT2B	CDKN1B	+
NFKB1	COL1A2	-
ETS1	BAX	-
BCL6	CD80	-
PAX8	WT1	+
HDAC2	TNFSF10	-
CIITA	SIRT1	-
SIRT1	HSF1	+
ATF2	MMP2	+
ESR2	CDKN1A	+
STAT1	IFNG	-
MYC	CDK4	+
HEY1	KDR	-
RXRA	SERPINC1	+
TP53	CTNNB1	-
MSC	IFNG	+
WWTR1	BAX	+
JUN	TERT	-
AR	NKX3-1	+
JUN	TP53	-
CEBPE	MYC	-
STAT3	CCND1	+
SP1	EGFR	-
TWIST2	MMP2	+
PML	EGFR	-
PGR	E2F1	+
MYC	TFAP4	+
NFKB1	IFNB1	+
HDAC3	MYC	-
TP53	PML	+
E2F1	CDKN1A	+
NCOR1	AR	+
HDAC1	EGR1	-
NFKB1	CDH1	+
TCF4	ABCB1	+
KLF5	HIF1A	+
HIF1A	MET	+
USF1	SLC19A1	+
JUN	MEF2D	+
NFKB1	BCL2L1	+
FOXA1	NF1	+
RELA	FN1	+
ESR1	TFF1	+
TP53	MCL1	-
SP1	CDKN1B	+
LMO2	ZEB1	-
FOXO4	HIF1A	-
RUNX3	HES1	-
DNMT1	RB1	-
PPARG	POU2F1	+
SP1	GSTP1	+
AR	ERBB2	+
HIF1A	FGF2	+
TFAP2C	ESR1	+
E2F1	DUSP1	+
PML	CDKN1A	+
TFDP1	CCNE1	+
ABL1	CSF1	+
NR0B2	E2F1	-
ATM	DUSP1	+
SP1	MAT2A	+
TP63	KLF4	-
SMAD3	TGFB1	-
ERG	SPP1	+
KLF2	NOS3	+
TRERF1	CD40	-
IRF7	IFNA1	+
SOX17	HNF4A	+
VHL	CDKN1B	+
SP1	CDKN2A	+
CLOCK	NR3C1	-
IRF1	CEACAM1	+
BRCA1	HMGA2	-
RELA	CDH1	+
STAT2	PTGS2	+
VHL	VEGFA	-
KLF4	CDH1	+
HOXB7	CDKN1B	-
SP1	HBEGF	+
EP300	MYC	-
MYB	COL1A2	+
FLI1	IGFBP3	-
EZH2	CDKN1A	-
CEBPB	PRDM1	+
SPDEF	CDH1	+
DNMT1	BIRC5	-
EGR1	EAPP	+
NFKB1	BCL2A1	+
GATA6	CYP17A1	+
NR5A1	PBX1	+
ERG	CXCR4	+
ZBTB16	CXCR4	+
ERCC2	BAX	+
AR	IGF1R	+
HDAC1	FOS	-
HDAC1	CDH1	-
PML	HIPK2	+
HIC1	SIRT1	-
GLI2	BCL2	+
SREBF2	ABCA1	-
TNFAIP3	JUN	-
AHR	PCNA	+
AR	VEGFA	+
SPI1	FCER1A	+
HIF1A	AR	+
STAT6	PTGS2	+
GATA4	ERBB2	-
KLF4	RARA	-
GATA1	FCER1A	+
PPARGC1A	APOC3	+
STAT1	CIITA	+
JUN	MMP13	+
NR5A2	STAR	+
SP1	IL6	+
BRCA1	VEGFA	+
NFKB1	IL10	+
NR3C1	ETS1	-
E2F1	CCNE1	+
NFKB1	CYP19A1	-
RELA	CCND1	+
CDX2	CFTR	+
HDAC3	CXCR4	-
NANOG	KDR	+
PAX8	NCAM1	+
HDAC4	RUNX2	-
ZNF382	HMGA2	-
SATB1	IL5	-
STAT3	IFNG	-
MYCN	CDKN1A	+
E2F1	MDM2	-
E2F1	BCL2	+
ESR1	CDKN1A	+
ESR1	CDKN1B	-
ESR1	TP53	-
SP1	LEP	+
GLI1	FAS	-
OTX2	IL6	+
RELA	GSTP1	+
NFYA	GADD45A	+
WT1	IGF1	-
BRCA1	STAT1	+
BRCA1	STAT2	+
SMAD3	CYP7A1	-
FOS	DDIT3	+
SMAD7	MET	+
HDAC2	DNMT1	-
SNAI2	MMP9	+
YY1	TNFRSF10B	-
VDR	HOXA10	+
HDAC3	ALOX5	+
NR1I2	ABCB1	+
CREB1	BCL2	+
HDAC4	IL10	-
EGR1	PTEN	+
MYCN	SKP2	-
FOXO3	SIRT1	+
STAT6	SELE	-
REL	TNFAIP3	+
ARNT	CA9	+
RXRA	HSD17B2	+
HNF4A	CYP7A1	-
ATF6	PDX1	-
NANOG	KLF2	+
DNMT3A	IGFBP3	-
PBX1	PF4	+
NFE2L2	CXCL8	+
STAT1	IL1B	+
EP300	IFNG	+
USF2	PDX1	+
NR0B2	PTGS2	+
ZNF148	SOX18	-
PPARD	TIMP1	+
ESR2	BRCA2	-
YY1	TP73	+
RELA	CYP19A1	-
NR4A1	CCNA2	-
USF1	CEACAM1	+
RELA	IRF7	+
NFYA	CDKN1B	+
E2F1	HSPA5	-
NR3C1	ATF2	-
STAT3	CCL2	+
RELA	BIRC5	+
RELA	IRF4	+
KLF4	ATF3	+
HDAC2	MUC5AC	-
SREBF1	LDLR	+
FOXO1	AR	-
FOXO3	FASLG	+
REL	SELE	+
NFKB1	BAX	-
SIRT1	COL1A2	-
POU2F1	IL4	-
ATF1	MITF	+
EGR1	TCF4	+
SPI1	CD40	+
JUN	FAS	+
PARP1	SERPINE1	+
HIF1A	TWIST1	+
STAT3	TNFRSF10B	-
NFYB	CCND2	+
PPARA	SREBF2	-
ESR1	CCND1	+
MTA1	ARNTL	+
MECP2	IGFBP3	-
NR2F1	DR1	-
BTG2	KLK3	-
MEF2A	JUN	+
STAT1	ICAM1	+
PROX1	NR1I2	-
TWIST2	CD44	+
EP300	MMP9	+
EGR1	CDKN1A	+
FOXM1	CDKN2A	-
STAT3	IL6	+
HDGF	VIM	+
GLI1	BCL2	+
VDR	CDH1	+
VDR	NCOR1	+
STAT1	MMP9	-
NFKB1	TIMP1	-
HSF1	HSPA4	+
RELA	PGR	-
RELA	PLAUR	+
MYB	MAT2A	+
MTA1	NOS2	+
ESR1	VEGFA	+
NFKB1	FN1	+
RELA	NCAM1	+
TP53	BCL2	-
MYCN	CD44	+
CTNNB1	MMP7	+
MYC	CDKN1A	-
PPARA	SERPINE1	+
ABL1	CCND2	+
MSC	IL10	+
KAT5	STAT3	-
EP300	EPO	+
NFKB1	BCL2	+
TCF4	CCND1	+
GLI2	SOCS1	+
SP1	WT1	+
TP53	NKX3-1	-
HIF1A	VIM	+
PITX1	IRF2	-
FOXM1	BTG2	+
HDAC3	JUN	-
FOXM1	AR	+
SP1	CD44	+
NFE2L2	BRCA1	+
SP1	DNMT3A	+
ATM	BAX	+
TP53	CD82	+
TP53	HIPK2	+
KLF5	MMP9	+
ETS2	ERG	+
STAT3	TWIST1	+
BRCA1	GADD45A	+
SP4	RELA	+
NR5A1	NR0B1	+
JUND	IL6	+
PPARA	LPL	+
NPM1	MDM2	-
ELL	E2F1	-
SOX9	HES1	+
EZH2	CDKN2A	-
STAT1	OPRM1	+
SP1	ABCB1	+
HSF1	IL1B	-
STAT3	PPARA	+
IRF1	CDK1	-
IRF1	CDK2	-
HSF1	LDHA	+
CEBPA	SPP1	+
E2F1	CCND1	+
TP53	DUSP1	+
AR	RELA	-
KLF6	CCND1	-
ESRRA	NR2F1	-
EZH2	TP53	-
MYB	TK1	+
EGR1	GDF15	+
ESR1	JUNB	+
GATA2	GATA1	+
YY1	CFTR	+
YY1	APC	-
STAT6	IL4	+
YY1	HSPA5	+
CEBPA	IGF1	+
NFKB1	CFLAR	+
ING1	CASP3	+
WT1	HBEGF	+
ATF6	NR0B2	+
SP1	TGFB1	+
TP53	MDM2	+
RELA	CXCL8	+
GLI1	SOCS1	+
HSF1	SERPINE1	+
NF1	MYC	+
TP53	ABCB1	-
SP1	EPO	+
PML	CASP3	+
MYC	PMAIP1	+
SP1	LDLR	+
SIRT1	PAX6	-
ELK1	MUC4	+
E2F1	PPARG	+
RBL1	BRCA1	-
E2F1	SERPINE1	-
CEBPB	IRF4	+
HDAC4	VCAM1	+
CREB1	JUN	-
STAT1	PTGS2	+
SMARCA4	CDH1	+
VDR	IL10	-
SOX6	CCND1	-
TSC22D3	FOXO1	-
MITF	PPARGC1A	+
TP53	FAS	+
MYC	CCND1	-
WT1	IRF8	-
E2F1	DNMT1	-
HDAC3	IFNA1	-
ZEB2	CDH1	-
KLF4	ODC1	-
FOXO4	SOD2	+
BCL6	MYC	+
TCF3	CDH1	-
HEY1	PROX1	-
SP3	RELA	+
SP1	COL11A2	+
NKX3-1	FOS	-
IRF8	IL1B	+
LEF1	MMP7	+
FOXL2	STAR	-
YY1	CTCF	+
KLF8	VIM	-
NFKB1	FAS	+
HIF1A	SOCS1	+
NR0B1	STAR	-
RELA	NOS2	+
NFIC	CYP17A1	+
HNF4A	LDLR	+
SP1	MUC5AC	+
HDAC3	GATA2	-
TCF4	MITF	-
IRF1	IFNG	+
STAT1	CD40	+
GLI1	CDK2	+
KAT2B	RB1	+
PPARG	CDKN1A	+
SP3	NFKB1	+
ATM	VEGFA	-
ARNT	EPO	+
USF2	CTSD	+
ARNT	HIF1A	+
RELA	HBEGF	+
IRF1	BCL2	-
STAT2	IRF1	+
AR	VIM	-
ZFHX3	MUC5AC	-
NRF1	FXR2	+
STAT3	STAT1	+
STAT3	MMP2	+
JUN	TNC	+
FOS	MMP9	+
RELA	IFNA1	+
SP1	SOCS1	+
FLI1	COL1A2	-
MYC	VEGFA	+
PPARG	CFLAR	-
PGR	FOXP3	-
STAT1	HMOX1	+
RELA	SOD2	+
CIITA	MMP9	-
SP1	IGFBP3	+
BRCA1	TFF1	-
HDAC1	CD82	-
SP1	FAS	+
E2F1	THBS1	+
YY1	CXCR4	-
CREB1	IL6	+
NKX2-5	MEF2C	-
TP53	CDK2	-
SATB1	IL4	+
TP63	CDKN1A	+
MEF2D	CD14	+
PROX1	NR5A2	-
ABL1	CDKN1A	+
ATF2	INS	+
SOX9	BEST1	+
BRCA1	CDKN1A	+
BRCA1	CDKN1B	+
NFKB1	BIRC5	+
RELA	IRF1	+
NFKB1	VEGFA	+
NR1I2	KLF6	+
WT1	AR	-
PTTG1	CCNB1	+
STAT3	HMOX1	+
ARNT	CDK2	-
OTX2	IGF1	+
ESRRA	SNAI1	-
ESRRA	SNAI2	-
ESR1	ZFHX3	+
HIF1A	TERT	+
ETS2	FLI1	+
NKX3-1	IGF1R	-
VDR	IL12B	-
RELA	CSF1	+
TSC22D3	CDKN1A	-
BTF3	NFKB1	-
ZFHX3	CDKN1A	+
ESR1	NRF1	+
HIF1A	CA9	+
HOXB7	EGFR	+
SALL4	ZEB1	+
NR4A1	TNF	-
MITF	FOS	+
WT1	CD14	+
TP53	TERT	-
RB1	VEGFA	+
POU2F1	CCND1	+
IRF1	IL10	+
OTX2	BEST1	+
NFKB1	CDKN1A	-
RELA	NOS3	+
E2F1	BRCA1	-
IRF8	CYBB	+
HMGA1	CD44	+
SP1	YY1	+
PRDM1	MYC	-
TWIST1	ATM	+
SP1	VEGFA	+
TAL1	NFKB1	-
HDAC1	PTGS2	+
NFKB1	CSF1	+
APC	PTGS2	-
JUND	GAST	+
NFKB1	PTGS2	+
RUNX3	CDKN1A	+
SMAD3	SERPINE1	+
ING1	CDKN1A	+
