acrR	acrA	-
acrR	marA	-
acrR	marB	-
acrR	marR	-
acrR	soxR	-
acrR	soxS	-
adiY	gadA	+
adiY	gadB	+
adiY	gadC	+
adiY	gadX	+
adiY	gltB	+
adiY	gltD	+
adiY	gltF	+
arcA	gadE	+
arcA	hyaA	+
arcA	hyaB	+
arcA	hyaC	+
arcA	hyaD	+
arcA	hyaE	+
arcA	hyaF	+
arcA	ptsG	-
arcA	rmf	-
arcA	rsd	-
argP	dnaA	+
argP	nrdA	+
argP	nrdB	+
argP	yfaE	+
argR	gltB	-
argR	gltD	-
argR	gltF	-
basR	csgD	+
basR	csgE	+
basR	csgF	+
basR	csgG	+
basR	yrbL	-
cadC	cadA	+
cadC	cadB	+
cpxR	csgD	-
cpxR	csgE	-
cpxR	csgF	-
cpxR	csgG	-
cpxR	marA	+
cpxR	marB	+
cpxR	marR	+
csgD	csgE	+
csgD	csgF	+
csgD	csgG	+
dcuR	dpiA	+
evgA	gadE	+
evgA	mdtE	+
evgA	mdtF	+
fis	marA	+
fis	marB	+
fis	marR	+
fis	nrdA	+
fis	nrdB	+
fis	yfaE	+
fliZ	csgD	-
fliZ	csgE	-
fliZ	csgF	-
fliZ	csgG	-
fliZ	flhC	-
fliZ	flhD	-
fliZ	gadB	-
fliZ	gadC	-
fliZ	gadE	-
fliZ	hdeA	-
fliZ	hdeB	-
fliZ	mdtE	-
fliZ	mdtF	-
fliZ	mlrA	-
fliZ	yhiD	-
fur	sufA	-
fur	sufB	-
fur	sufC	-
fur	sufD	-
fur	sufE	-
fur	sufS	-
gadE	gadB	+
gadE	gadC	+
gadE	gadW	+
gadE	gadX	+
gadE	gltB	+
gadE	gltD	+
gadE	gltF	+
gadE	mdtE	+
gadE	mdtF	+
gadX	gadA	+
gadX	gadB	+
gadX	gadC	+
hdfR	flhC	-
hdfR	flhD	-
hdfR	gltB	+
hdfR	gltD	+
hdfR	gltF	+
iscR	hyaA	-
iscR	hyaB	-
iscR	hyaC	-
iscR	hyaD	-
iscR	hyaE	-
iscR	hyaF	-
iscR	sufA	+
iscR	sufB	+
iscR	sufC	+
iscR	sufD	+
iscR	sufE	+
iscR	sufS	+
lrhA	flhC	-
lrhA	flhD	-
lrhA	leuO	+
lrp	cadA	+
lrp	cadB	+
marA	fumC	+
marA	hdeA	-
marA	hdeB	-
marA	inaA	+
marA	nfsA	+
marA	rimK	+
marA	rob	-
marA	ybjC	+
marA	ybjN	+
marA	yhiD	-
marA	zwf	+
mcbR	rmf	+
mcbR	rsd	+
metJ	metE	-
metJ	metR	-
metR	metE	+
mlc	ptsG	-
mlrA	cadC	+
mlrA	csgD	+
mlrA	csgE	+
mlrA	csgF	+
mlrA	csgG	+
modE	narL	+
mqsA	csgD	-
mqsA	csgE	-
mqsA	csgF	-
mqsA	csgG	-
narL	dcuR	-
narL	ydeP	+
narP	ydeP	-
nrdR	nrdA	-
nrdR	nrdB	-
nrdR	yfaE	-
ompR	bolA	-
ompR	cadA	-
ompR	cadB	-
ompR	cadC	-
ompR	csgD	+
ompR	csgE	+
ompR	csgF	+
ompR	csgG	+
oxyR	fur	+
oxyR	metE	+
oxyR	metR	+
oxyR	nfsA	-
oxyR	rimK	-
oxyR	sufA	+
oxyR	sufB	+
oxyR	sufC	+
oxyR	sufD	+
oxyR	sufE	+
oxyR	sufS	+
oxyR	ybjC	-
oxyR	ybjN	-
phoP	gadW	+
phoP	hdeA	+
phoP	hdeB	+
phoP	treR	-
phoP	yhiD	+
rcdA	csgD	+
rcdA	csgE	+
rcdA	csgF	+
rcdA	csgG	+
rcdA	rmf	+
rcdA	rsd	+
rcsB	gadA	-
rcsB	gadX	-
rcsB	ydeP	+
rob	acrA	+
rob	fumC	+
rob	inaA	+
rob	marA	+
rob	marB	+
rob	marR	+
rob	zwf	+
rstA	csgD	-
rstA	csgE	-
rstA	csgF	-
rstA	csgG	-
sdiA	rmf	+
sdiA	rsd	+
slyA	rmf	+
slyA	rsd	+
soxR	fumC	+
soxR	soxS	+
soxR	yrbL	+
soxS	acrA	+
soxS	fumC	+
soxS	fur	+
soxS	inaA	+
soxS	marA	+
soxS	marB	+
soxS	marR	+
soxS	nfsA	+
soxS	ptsG	+
soxS	rimK	+
soxS	rob	-
soxS	ybjC	+
soxS	ybjN	+
soxS	yrbL	+
soxS	zwf	+
uvrY	ydeP	+
ydeO	gadE	+
ydeO	gadW	+
ydeO	hyaA	+
ydeO	hyaB	+
ydeO	hyaC	+
ydeO	hyaD	+
ydeO	hyaE	+
ydeO	hyaF	+
ydeO	mdtE	+
ydeO	mdtF	+
