IFITM1	EGR1	0
IGK@	ALB	0
GALNT3	MUC1	0
KIF3A	PLK1	0
CDK1	CCNB2	0
CFD	TGFB3	0
AP1S2	AP2B1	0
DES	MYL1	0
NR4A1	VDR	0
ERBB3	RRAS	0
SMAD3	NR3C1	0
FLNA	TRIO	0
ANXA2	COCH	0
EDNRB	GNAZ	0
GSTP1	MAPK8	0
GSN	FGA	0
MYBPC1	MYH7	0
HSPA1B	GSK3B	0
FN1	KNG1	0
BUB1	PLK1	0
F5	CFD	0
MYO6	ACTA1	0
TPM2	TPM1	0
FGA	F13A1	0
CACNA1C	HSPA2	0
TNNC2	TMOD1	0
TPX2	KIF11	0
NEDD4	MT1E	0
GSK3B	ILK	0
FZD5	WNT5A	0
FHL2	NR4A1	0
IL10	DUSP1	0
F5	SERPINF2	0
BUB1	SPC25	0
NR4A2	NR4A1	0
TNK2	KAT5	0
RHOB	ARHGEF17	0
MYOM2	MYH2	0
FHL2	CCND1	0
ACTA1	CNN1	0
CCNF	CCNB2	0
CAMTA1	CALM3	0
SPP1	FGF2	0
NDRG1	EGR1	0
MAX	NFYA	0
CDK1	AURKA	0
PTTG1	CDK1	0
SPP1	ITGA5	0
SHBG	MT1F	0
MAP2K6	BGN	0
NCOA3	CDKN3	0
PLCB1	EDNRB	0
CYR61	CAV1	0
MYL3	MYL9	0
ANXA2	CALM3	0
FBLN1	VCAN	0
F5	GAS6	0
STAT5A	DUSP3	0
RBPMS	VHL	0
F2R	F2RL1	0
MYH11	VCL	0
FGG	FGB	0
FLNA	VHL	0
AR	HOXB13	0
FGFR1OP	CDK1	0
CACNB2	HSPA2	0
IL15RA	IL15	0
CALD1	ACTA2	0
ACTN1	ALB	0
GHRHR	VIPR2	0
S100A9	S100A8	0
MAGEA12	STAT5A	0
MYH11	MYLPF	0
PAM	KALRN	0
KIAA0894	INSM1	0
CDK19	MED21	0
MAX	MXD4	0
UBE2C	BUB1B	0
ZYX	ILK	0
ACTB	VCL	0
LGALS3BP	LGALS1	0
FN1	CFD	0
ZBTB1	AR	0
KAT5	NR3C1	0
FZD2	SFRP1	0
UBD	MAD2L1	0
ADAM2	CRYAB	0
S100A4	CDH1	0
CDKN2A	GAPDH	0
CALM3	TRPC1	0
ITK	GATA3	0
KNG1	CXCL2	0
CALD1	MYLK	0
TFRC	SH3GLB1	0
TPM3	MYL3	0
BGN	VCAN	0
GATA3	LMO2	0
MYLPF	MYL9	0
MYBPC1	MYOM2	0
TGFBR2	CLU	0
ITPR1	CALM3	0
EGR1	VDR	0
FLNC	SGCG	0
LGALS3BP	LGALS3	0
PTGS2	CAV1	0
FGA	LTF	0
SERPINF2	FGB	0
PPP3CB	JUN	0
CCK	ANXA1	0
ANXA2	STAT6	0
HBB	ALB	0
LMO2	ISL1	0
CALD1	PALLD	0
KLF6	CDH1	0
PALLD	ACTA2	0
FGFR1	EPHA4	0
KAT5	ZEB1	0
ACTN1	SERPING1	0
ITGA6	FN1	0
FBLN1	FGB	0
P2RY2	KNG1	0
JUN	STAT1	0
SERPINF2	ALB	0
TNNT1	TPM1	0
MSMB	CRISP3	0
FN1	ITGA5	0
LPAR1	CXCL2	0
PTPRC	DPP4	0
ALB	F13A1	0
CAMK2G	RRAD	0
CDK1	SLC9A3R1	0
FGFR2	FGF7	0
COL11A1	COL14A1	0
KIAA0894	VCL	0
MAPK8	SMAD3	0
PLCB1	SLC9A3R1	0
S100A2	FKBP4	0
TOP2A	GSK3B	0
DMD	CALM3	0
ANXA2	ALB	0
BIN1	SH3GLB1	0
FN1	FGA	0
MX1	GBP2	0
TENC1	AXL	0
STARD13	SMARCD3	0
DPYSL3	CALD1	0
CTNND2	CDH1	0
DMD	MYL1	0
MYBPC1	MYL3	0
FGB	NID1	0
TNNC2	TNNC1	0
MDK	TSPAN1	0
CACNB2	CACNA1C	0
JUN	NR3C1	0
ZWINT	LMNB1	0
MYH11	MYL3	0
ITGA8	ITGA5	0
MYBPC1	TPM2	0
PF4	SERPING1	0
IGK@	F3	0
LAMB2	ALB	0
CCNB1	GADD45G	0
SNAP25	YKT6	0
LPAR4	EDNRB	0
DYNC1I1	SPTBN2	0
JUN	MAP2K6	0
CDC20	PLK1	0
GSK3B	MAP1B	0
CDKN2A	AURKA	0
MX1	BLM	0
CAV1	FASN	0
DDX17	ZFP36	0
ALDH3A2	ADH5	0
TPM2	MYL2	0
VHL	NR4A1	0
SMAD3	JUND	0
ITGA5	ITGA7	0
PF4	TGFB3	0
MATN3	MATN2	0
BDNF	NOS3	0
CDKN1C	CCND1	0
JUN	CCL2	0
DIS3	ZFP36	0
TPM3	TPM1	0
SMAD3	ZEB1	0
BUB1B	SPC25	0
SHBG	ACTA2	0
IFITM1	MX1	0
TTN	MYL1	0
IFITM1	IFI27	0
JUN	ETS2	0
PLK1	CCNB1	0
TTN	MYL2	0
INSM1	CCND1	0
ITGA8	TNC	0
PHKA2	PYGL	0
F2R	P2RY2	0
DMD	TMOD1	0
ITGA6	ITGA5	0
CHST3	BGN	0
CDC20	BUB1B	0
SGCA	SGCG	0
SHBG	PTGDS	0
AP2B1	BUB1B	0
ETS2	NR3C1	0
NFYA	FASN	0
GPC4	FGF2	0
ACTN1	ANG	0
CLU	F13A1	0
CDKN3	CDK1	0
GAS6	ALB	0
IFI27	EGR1	0
GSK3B	BICD1	0
STAT1	ATF3	0
CCNE2	CDK1	0
FN1	ITGA7	0
AR	NDRG1	0
TPM3	LMOD1	0
DYNC1I2	SPTBN2	0
TTN	TNNT1	0
TNC	TNNC1	0
FGFR1	TRPC1	0
KRT18	USH2A	0
JUN	GSK3B	0
MYO6	PALLD	0
CFD	PF4	0
LMOD1	TPM1	0
LPAR1	P2RY2	0
CDKN2A	ACLY	0
GSK3B	VHL	0
FLNA	SVIL	0
DYNC1I2	FGFR1OP	0
MAPK8	DUSP8	0
UGT2B15	FOXA1	0
SMAD3	GSK3B	0
MYH7	MYH2	0
FLNA	VCL	0
STAT6	IL15	0
PPP3CA	RCAN2	0
RARB	VDR	0
BUB1	BUB1B	0
FGG	SERPINF2	0
DES	TPM2	0
JUND	FOSB	0
PF4	VCAN	0
AR	CUX2	0
TPM2	MYL1	0
SPP1	FN1	0
PLK1	AURKA	0
JUN	FHL2	0
CALM3	KCNN4	0
MYL1	MYL3	0
MYH11	CALD1	0
MYH11	TPM1	0
P2RY2	SLC9A3R1	0
BPTF	MAZ	0
HBD	HBB	0
MYLPF	MYL1	0
F2R	CD14	0
BMX	CBLB	0
CALM3	TPM1	0
FN1	SMAD3	0
DST	KRT5	0
PLCB1	GNAZ	0
FZD5	FZD7	0
CDK1	PLK1	0
GSN	ACTA1	0
AR	FOS	0
ABL1	ABI2	0
ILK	ITGA5	0
ABL1	NCOA3	0
PABPC1	ZFP36	0
SHBG	MXD4	0
TTN	MYL3	0
MEF2C	ISL1	0
MAX	KAT5	0
ADCY9	GNAZ	0
STAT5A	NR3C1	0
ACTB	KAT5	0
PF4	F13A1	0
RARB	NR1H2	0
PHF8	ZNF711	0
GPR162	CD79A	0
CALD1	TPM2	0
TNNT1	TNNC1	0
ITPR1	TRPC1	0
ILK	VCL	0
FOS	JUNB	0
IGF1	IGFBP4	0
FGFR2	STAT5A	0
DYNC1I2	PLK1	0
IGF1	GJA1	0
ALOX15	IL6	0
EDNRB	ANXA1	0
FZD2	WNT5A	0
EDNRB	F2RL1	0
MYO6	CDH1	0
TPM3	TNNT1	0
